,latitude,longitude,test
2663,-3.67923,128.2153,45
2664,-3.679243,128.11047,45
2665,-3.67925,128.20185,45
2666,-3.679289,127.932176,45
2667,-3.67939,128.19095,45
2668,-3.67941,128.21586,45
2669,-3.679435,128.19453,45
2670,-3.67951,128.192004,45
2671,-3.679538,128.190661,45
2672,-3.679558,128.200699,45
2673,-3.679611,128.215482,45
2674,-3.67962,128.2027,45
2675,-3.679683,128.76381,45
2676,-3.679689,128.19391,45
2677,-3.679695,128.201266,45
2678,-3.67975,128.21099,45
2679,-3.679844,128.195935,45
2680,-3.67989,128.19077,45
2681,-3.6799,128.18813,45
2682,-3.67991,128.19579,45
2683,-3.67991,128.201852,45
2684,-3.679941,128.220777,45
2685,-3.679969,128.188881,45
2686,-3.679996,128.206308,45
2687,-3.68009,128.20101,45
2688,-3.680095,128.193925,45
2689,-3.680121,128.214602,45
2690,-3.680132,128.2012,45
2691,-3.680148,128.203126,45
2692,-3.68015,128.21118,45
2693,-3.680156,128.224949,45
2694,-3.680156,128.225037,45
2695,-3.680171,128.189992,45
2696,-3.680175,128.20578,45
2697,-3.68018,128.20852,45
2698,-3.680184,128.201031,45
2699,-3.6802,128.20321,45
2700,-3.680241,128.215401,45
2701,-3.6803,128.19038,45
2702,-3.680328,128.21687,45
2703,-3.680331,128.220294,45
2704,-3.68038,128.17781,45
2705,-3.68049,128.19401,45
2706,-3.6805,128.20369,45
2707,-3.6805,128.193784,45
2708,-3.680511,128.194908,45
2709,-3.680512,128.211753,45
2710,-3.68054,127.92962,45
2711,-3.680571,128.21142,45
2712,-3.68059,128.21875,45
2713,-3.680597,128.190126,45
2714,-3.680611,128.210239,45
2715,-3.68063,128.188791,45
2716,-3.680647,128.193494,45
2717,-3.680666,128.191463,45
2718,-3.680666,128.188509,45
2719,-3.68067,128.211588,45
2720,-3.68067,128.19206,45
2721,-3.68068,127.92755,45
2722,-3.68071,127.92986,45
2723,-3.680741,128.210981,45
2724,-3.680778,128.76445,45
2725,-3.680831,128.203341,45
2726,-3.680914,128.21194,45
2727,-3.680968,128.19237,45
2728,-3.680978,128.21018,45
2729,-3.68098,128.21554,45
2730,-3.681004,128.19391,45
2731,-3.681007,128.219182,45
2732,-3.681008,128.190524,45
2733,-3.68101,128.202069,45
2734,-3.681055,128.193495,45
2735,-3.68106,128.22407,45
2736,-3.681094,128.220933,45
2737,-3.681122,127.932519,45
2738,-3.681156,128.19259,45
2739,-3.68116,128.19807,45
2740,-3.681185,128.220998,45
2741,-3.68119,128.20723,45
2742,-3.6812,128.2171,45
2743,-3.681213,128.18806,45
2744,-3.68124,128.20598,45
2745,-3.681244,128.195235,45
2746,-3.681269,128.22476,45
2747,-3.681301,128.200593,45
2748,-3.681348,128.223851,45
2749,-3.681357,128.203011,45
2750,-3.681396,128.206161,45
2751,-3.681459,128.224137,45
2752,-3.681465,128.191398,45
2753,-3.681478,128.188634,45
2754,-3.68148,128.22332,45
2755,-3.681497,128.206432,45
2756,-3.681512,128.224339,45
2757,-3.68153,128.19059,45
2758,-3.681532,128.18811,45
2759,-3.681538,128.191473,45
2760,-3.681592,128.19417,45
2761,-3.68165,128.21714,45
2762,-3.68168,128.20918,45
2763,-3.681683,128.202516,45
2764,-3.681711,128.205582,45
2765,-3.68174,128.19252,45
2766,-3.681768,128.199275,45
2767,-3.681771,128.210105,45
2768,-3.681778,128.1887,45
2769,-3.681798,128.19608,45
2770,-3.681811,128.18942,45
2771,-3.681823,128.217035,45
2772,-3.681888,128.189366,45
2773,-3.681905,128.128393,45
2774,-3.681923,128.197748,45
2775,-3.681923,128.188008,45
2776,-3.681926,128.202343,45
2777,-3.68193,128.19907,45
2778,-3.68194,128.202023,45
2779,-3.681944,128.189096,45
2780,-3.68196,128.200074,45
2781,-3.681967,128.193446,45
2782,-3.682045,128.193802,45
2783,-3.682055,128.1881,45
2784,-3.68206,128.19211,45
2785,-3.682068,128.20286,45
2786,-3.682086,128.18787,45
2787,-3.682087,128.203671,45
2788,-3.682088,128.217371,45
2789,-3.68212,128.20088,45
2790,-3.68217,128.22094,45
2791,-3.682196,128.193069,45
2792,-3.68221,128.19165,45
2793,-3.68221,128.19181,45
2794,-3.682233,128.198346,45
2795,-3.682268,128.206746,45
2796,-3.682295,128.226508,45
2797,-3.682315,128.192492,45
2798,-3.682316,128.219838,45
2799,-3.682386,128.187382,45
2800,-3.6824,128.211953,45
2801,-3.682421,128.202361,45
2802,-3.682498,128.190473,45
2803,-3.682498,128.190473,45
2804,-3.682536,128.208937,45
2805,-3.682545,128.189518,45
2806,-3.682547,128.222587,45
2807,-3.682562,128.200192,45
2808,-3.682593,128.222014,45
2809,-3.68261,128.19817,45
2810,-3.68262,128.21842,45
2811,-3.682626,128.19004,45
2812,-3.682644,128.190939,45
2813,-3.682653,128.202468,45
2814,-3.68268,128.2032,45
2815,-3.682695,128.21256,45
2816,-3.682705,128.20322,45
2817,-3.682778,128.187551,45
2818,-3.682781,128.21066,45
2819,-3.68282,128.20207,45
2820,-3.682889,128.202002,45
2821,-3.682909,128.193883,45
2822,-3.682971,128.189755,45
2823,-3.682981,128.212075,45
2824,-3.682997,128.22462,45
2825,-3.683011,128.190806,45
2826,-3.683019,128.199554,45
2827,-3.683035,128.224761,45
2828,-3.683064,128.189751,45
2829,-3.683086,128.188613,45
2830,-3.683103,128.1936,45
2831,-3.683112,128.193621,45
2832,-3.68312,128.20976,45
2833,-3.683126,128.18722,45
2834,-3.68318,128.124369,45
2835,-3.68323,128.225386,45
2836,-3.683232,128.22319,45
2837,-3.683245,128.201678,45
2838,-3.683286,128.19011,45
2839,-3.683304,128.201968,45
2840,-3.683324,128.19124,45
2841,-3.683398,128.18939,45
2842,-3.683412,128.187503,45
2843,-3.683434,128.192044,45
2844,-3.683509,128.20927,45
2845,-3.683569,128.203208,45
2846,-3.68361,128.203971,45
2847,-3.68368,128.22445,45
2848,-3.683703,128.203843,45
2849,-3.683709,128.220756,45
2850,-3.683733,128.19908,45
2851,-3.683758,128.191116,45
2852,-3.683939,128.225169,45
2853,-3.68397,128.22667,45
2854,-3.684018,128.22261,45
2855,-3.684035,128.189315,45
2856,-3.684049,128.186536,45
2857,-3.684168,128.192986,45
2858,-3.68426,128.22664,45
2859,-3.684265,128.188108,45
2860,-3.684296,128.18831,45
2861,-3.684307,128.188417,45
2862,-3.684331,128.223015,45
2863,-3.68437,128.22035,45
2864,-3.684376,128.187785,45
2865,-3.684377,128.223183,45
2866,-3.68442,128.22682,45
2867,-3.684473,128.224983,45
2868,-3.684517,128.219348,45
2869,-3.68456,128.186401,45
2870,-3.684638,128.188032,45
2871,-3.684645,128.22518,45
2872,-3.68466,128.18794,45
2873,-3.684676,128.18822,45
2874,-3.684714,128.217194,45
2875,-3.684719,128.188261,45
2876,-3.684755,128.185155,45
2877,-3.68477,128.19301,45
2878,-3.684783,128.226535,45
2879,-3.6848,128.20325,45
2880,-3.684803,128.219004,45
2881,-3.68481,128.21917,45
2882,-3.68491,128.22173,45
2883,-3.684924,128.188361,45
2884,-3.68501,128.22665,45
2885,-3.685017,128.112201,45
2886,-3.68503,128.18541,45
2887,-3.685037,128.216779,45
2888,-3.685046,128.2998,45
2889,-3.685067,128.190202,45
2890,-3.68507,128.19586,45
2891,-3.685077,128.199591,45
2892,-3.685138,128.226216,45
2893,-3.685203,128.18622,45
2894,-3.685221,128.187193,45
2895,-3.685253,128.191186,45
2896,-3.685268,128.225243,45
2897,-3.685321,128.22664,45
2898,-3.685345,128.22011,45
2899,-3.68535,128.1854,45
2900,-3.68537,128.186125,45
2901,-3.68538,128.221375,45
2902,-3.685382,128.188823,45
2903,-3.68539,128.19613,45
2904,-3.685416,128.22246,45
2905,-3.685496,128.186098,45
2906,-3.685498,128.221814,45
2907,-3.685534,128.191738,45
2908,-3.685548,128.18813,45
2909,-3.685555,128.194262,45
2910,-3.685583,128.211453,45
2911,-3.685623,128.186199,45
2912,-3.68563,128.2211,45
2913,-3.685643,128.189921,45
2914,-3.685668,128.187841,45
2915,-3.685709,128.188422,45
2916,-3.68571,128.18514,45
2917,-3.68571,128.22152,45
2918,-3.68572,128.18941,45
2919,-3.685725,128.221218,45
2920,-3.68573,128.184956,45
2921,-3.685743,128.200232,45
2922,-3.685743,128.18594,45
2923,-3.685798,128.184873,45
2924,-3.685809,128.222597,45
2925,-3.685811,128.192207,45
2926,-3.685816,128.212095,45
2927,-3.68586,128.11194,45
2928,-3.685865,128.219226,45
2929,-3.685865,128.192482,45
2930,-3.685869,128.185853,45
2931,-3.685899,128.225704,45
2932,-3.685914,128.196541,45
2933,-3.685965,128.222724,45
2934,-3.68598,128.22727,45
2935,-3.68598,128.22272,45
2936,-3.685994,128.222476,45
2937,-3.686011,128.20409,45
2938,-3.686049,128.18878,45
2939,-3.68605,128.20046,45
2940,-3.68614,128.184856,45
2941,-3.68615,128.18521,45
2942,-3.686155,128.188553,45
2943,-3.686168,128.184643,45
2944,-3.6862,128.22053,45
2945,-3.686271,128.188331,45
2946,-3.686273,128.197362,45
2947,-3.686279,128.19742,45
2948,-3.686315,128.186356,45
2949,-3.68635,128.18557,45
2950,-3.686354,128.226608,45
2951,-3.686389,128.188694,45
2952,-3.686423,128.224651,45
2953,-3.686466,128.18509,45
2954,-3.68648,128.19273,45
2955,-3.686538,128.226862,45
2956,-3.686543,128.200178,45
2957,-3.686565,128.184443,45
2958,-3.68657,128.19839,45
2959,-3.686601,128.223615,45
2960,-3.68662,128.18849,45
2961,-3.686629,128.1857,45
2962,-3.68665,128.18703,45
2963,-3.68666,128.18579,45
2964,-3.686661,128.222758,45
2965,-3.686665,128.227098,45
2966,-3.68668,128.187788,45
2967,-3.68672,128.11453,45
2968,-3.686746,128.211367,45
2969,-3.686761,128.22708,45
2970,-3.686765,128.296839,45
2971,-3.686804,128.194995,45
2972,-3.68681,128.1901,45
2973,-3.686823,128.189933,45
2974,-3.68688,128.19468,45
2975,-3.686905,128.19008,45
2976,-3.686917,128.184379,45
2977,-3.686921,128.21347,45
2978,-3.68695,128.18828,45
2979,-3.68695,128.18643,45
2980,-3.687035,128.190298,45
2981,-3.68707,128.18542,45
2982,-3.687078,128.226044,45
2983,-3.687085,128.183927,45
2984,-3.687123,128.185251,45
2985,-3.687176,128.18506,45
2986,-3.68718,128.22273,45
2987,-3.687192,128.185892,45
2988,-3.687308,128.184921,45
2989,-3.687317,128.220866,45
2990,-3.687346,128.21272,45
2991,-3.68738,128.205298,45
2992,-3.687383,128.183562,45
2993,-3.687431,128.186372,45
2994,-3.68745,128.18575,45
2995,-3.687459,128.1971,45
2996,-3.687476,128.188231,45
2997,-3.687483,128.222591,45
2998,-3.687496,128.226236,45
2999,-3.687501,128.18378,45
3000,-3.687526,128.219254,45
3001,-3.687557,128.226469,45
3002,-3.68757,128.18871,45
3003,-3.687588,128.22357,45
3004,-3.687589,128.222587,45
3005,-3.687599,128.18645,45
3006,-3.687628,128.220491,45
3007,-3.687634,128.219891,45
3008,-3.687636,128.221816,45
3009,-3.687645,128.202838,45
3010,-3.68765,128.18635,45
3011,-3.687663,128.183211,45
3012,-3.687667,128.187576,45
3013,-3.687669,128.187728,45
3014,-3.687694,128.184657,45
3015,-3.687711,128.186994,45
3016,-3.68773,128.1867,45
3017,-3.687736,128.220057,45
3018,-3.687753,128.22266,45
3019,-3.687756,128.185704,45
3020,-3.687835,128.184521,45
3021,-3.687846,128.186314,45
3022,-3.687871,128.184333,45
3023,-3.687921,128.2244,45
3024,-3.687955,128.183965,45
3025,-3.68796,128.18316,45
3026,-3.687962,128.184428,45
3027,-3.687966,128.18399,45
3028,-3.688032,128.208229,45
3029,-3.688034,128.18307,45
3030,-3.688038,128.195693,45
3031,-3.68807,128.221061,45
3032,-3.688135,128.220253,45
3033,-3.68814,128.221905,45
3034,-3.688142,128.19397,45
3035,-3.688173,128.1835,45
3036,-3.688224,128.18697,45
3037,-3.688271,128.184734,45
3038,-3.688349,128.185523,45
3039,-3.68835,128.218651,45
3040,-3.68843,128.19236,45
3041,-3.688446,128.18373,45
3042,-3.688465,128.21852,45
3043,-3.688564,128.186738,45
3044,-3.68858,128.183641,45
3045,-3.68858,128.18185,45
3046,-3.688581,128.18825,45
3047,-3.688603,128.18239,45
3048,-3.68863,128.1824,45
3049,-3.68867,128.18292,45
3050,-3.688685,128.182675,45
3051,-3.688693,128.183848,45
3052,-3.688799,128.18314,45
3053,-3.688865,128.183158,45
3054,-3.688951,128.183154,45
3055,-3.688969,128.213567,45
3056,-3.688973,128.183693,45
3057,-3.689001,128.111676,45
3058,-3.689013,128.182978,45
3059,-3.689018,128.188186,45
3060,-3.68904,128.18494,45
3061,-3.68909,128.18313,45
3062,-3.689116,128.192581,45
3063,-3.68912,128.183568,45
3064,-3.689121,128.182962,45
3065,-3.68914,128.20571,45
3066,-3.689163,128.18855,45
3067,-3.689166,128.18294,45
3068,-3.689167,128.186752,45
3069,-3.689168,128.186193,45
3070,-3.68918,128.18603,45
3071,-3.689198,128.18282,45
3072,-3.68922,128.18257,45
3073,-3.689228,128.221207,45
3074,-3.68923,128.1908,45
3075,-3.689248,128.18298,45
3076,-3.68925,128.20563,45
3077,-3.689263,128.18178,45
3078,-3.689285,128.219983,45
3079,-3.68933,128.18668,45
3080,-3.689353,128.186783,45
3081,-3.689441,128.1838,45
3082,-3.689536,128.193709,45
3083,-3.689566,128.187632,45
3084,-3.689585,128.18158,45
3085,-3.689616,128.109191,45
3086,-3.68965,128.18301,45
3087,-3.689651,128.187504,45
3088,-3.689726,128.18288,45
3089,-3.689731,128.19059,45
3090,-3.689735,128.186521,45
3091,-3.689757,128.222063,45
3092,-3.689771,128.18408,45
3093,-3.689801,128.2178,45
3094,-3.68985,128.20631,45
3095,-3.689851,128.18845,45
3096,-3.68987,128.21804,45
3097,-3.689876,128.20601,45
3098,-3.6899,128.20136,45
3099,-3.68991,128.1811,45
3100,-3.68993,128.201788,45
3101,-3.690003,128.22055,45
3102,-3.69001,128.190689,45
3103,-3.69006,128.181026,45
3104,-3.690065,128.196232,45
3105,-3.690196,128.185921,45
3106,-3.6902,128.1776,45
3107,-3.6902,128.1776,45
3108,-3.6902,128.1776,45
3109,-3.6902,128.1776,45
3110,-3.6902,128.1776,45
3111,-3.6902,128.1776,45
3112,-3.6902,128.177597,45
3113,-3.6902,128.1776,45
3114,-3.6902,128.1776,45
3115,-3.6902,128.17759,45
3116,-3.6902,128.1776,45
3117,-3.6902,128.1776,45
3118,-3.6902,128.1776,45
3119,-3.6902,128.1776,45
3120,-3.6902,128.1776,45
3121,-3.6902,128.1776,45
3122,-3.6902,128.1776,45
3123,-3.6902,128.177597,45
3124,-3.6902,128.1776,45
3125,-3.6902,128.1776,45
3126,-3.6902,128.177597,45
3127,-3.6902,128.1776,45
3128,-3.6902,128.1776,45
3129,-3.6902,128.1776,45
3130,-3.6902,128.1776,45
3131,-3.6902,128.1776,45
3132,-3.6902,128.1776,45
3133,-3.6902,128.17759,45
3134,-3.6902,128.1776,45
3135,-3.6902,128.1776,45
3136,-3.6902,128.1776,45
3137,-3.6902,128.1776,45
3138,-3.6902,128.1776,45
3139,-3.6902,128.177597,45
3140,-3.6902,128.1776,45
3141,-3.6902,128.1776,45
3142,-3.6902,128.1776,45
3143,-3.6902,128.1776,45
3144,-3.6902,128.1776,45
3145,-3.6902,128.1776,45
3146,-3.6902,128.1776,45
3147,-3.6902,128.1776,45
3148,-3.6902,128.1776,45
3149,-3.6902,128.1776,45
3150,-3.6902,128.17759,45
3151,-3.6902,128.1776,45
3152,-3.6902,128.1776,45
3153,-3.6902,128.1776,45
3154,-3.6902,128.1776,45
3155,-3.6902,128.1776,45
3156,-3.6902,128.1776,45
3157,-3.6902,128.1776,45
3158,-3.6902,128.1776,45
3159,-3.6902,128.1776,45
3160,-3.6902,128.1776,45
3161,-3.6902,128.1776,45
3162,-3.6902,128.17759,45
3163,-3.6902,128.1776,45
3164,-3.6902,128.1776,45
3165,-3.6902,128.1776,45
3166,-3.6902,128.1776,45
3167,-3.6902,128.1776,45
3168,-3.6902,128.1776,45
3169,-3.6902,128.1776,45
3170,-3.6902,128.1776,45
3171,-3.6902,128.177597,45
3172,-3.6902,128.1776,45
3173,-3.6902,128.1776,45
3174,-3.6902,128.1776,45
3175,-3.6902,128.1776,45
3176,-3.6902,128.1776,45
3177,-3.6902,128.177597,45
3178,-3.6902,128.177597,45
3179,-3.6902,128.1776,45
3180,-3.6902,128.1776,45
3181,-3.6902,128.1776,45
3182,-3.6902,128.1776,45
3183,-3.6902,128.1776,45
3184,-3.6902,128.1776,45
3185,-3.6902,128.1776,45
3186,-3.6902,128.1776,45
3187,-3.6902,128.1776,45
3188,-3.6902,128.1776,45
3189,-3.6902,128.1776,45
3190,-3.6902,128.1776,45
3191,-3.6902,128.1776,45
3192,-3.6902,128.1776,45
3193,-3.6902,128.1776,45
3194,-3.6902,128.177597,45
3195,-3.6902,128.1776,45
3196,-3.6902,128.177597,45
3197,-3.6902,128.1776,45
3198,-3.6902,128.177597,45
3199,-3.6902,128.1776,45
3200,-3.6902,128.1776,45
3201,-3.6902,128.1776,45
3202,-3.6902,128.1776,45
3203,-3.6902,128.1776,45
3204,-3.6902,128.1776,45
3205,-3.6902,128.1776,45
3206,-3.6902,128.1776,45
3207,-3.6902,128.1776,45
3208,-3.6902,128.17759,45
3209,-3.6902,128.1776,45
3210,-3.6902,128.1776,45
3211,-3.6902,128.1776,45
3212,-3.6902,128.1776,45
3213,-3.6902,128.1776,45
3214,-3.6902,128.1776,45
3215,-3.6902,128.1776,45
3216,-3.690205,128.22025,45
3217,-3.690265,128.198488,45
3218,-3.690317,128.220131,45
3219,-3.69035,128.217408,45
3220,-3.690371,128.186533,45
3221,-3.69051,128.19421,45
3222,-3.690523,128.18668,45
3223,-3.69055,128.21786,45
3224,-3.690562,128.191499,45
3225,-3.69057,128.185942,45
3226,-3.690591,128.199465,45
3227,-3.69061,128.18666,45
3228,-3.690678,128.189508,45
3229,-3.69069,128.18262,45
3230,-3.690702,128.18509,45
3231,-3.690703,128.18512,45
3232,-3.690758,128.179795,45
3233,-3.690778,128.188553,45
3234,-3.690788,128.180287,45
3235,-3.690821,128.186782,45
3236,-3.69093,128.18377,45
3237,-3.69099,128.205608,45
3238,-3.690995,128.186697,45
3239,-3.69101,128.22027,45
3240,-3.691016,128.182693,45
3241,-3.69116,128.195774,45
3242,-3.691211,128.187205,45
3243,-3.691227,128.203261,45
3244,-3.69125,128.18205,45
3245,-3.6913,128.20378,45
3246,-3.691336,128.184253,45
3247,-3.691342,128.18466,45
3248,-3.691375,128.18758,45
3249,-3.69138,128.18268,45
3250,-3.69155,128.18982,45
3251,-3.69157,128.183965,45
3252,-3.691727,128.200276,45
3253,-3.691793,128.19891,45
3254,-3.691818,128.180558,45
3255,-3.691837,128.197273,45
3256,-3.691843,128.180455,45
3257,-3.69196,128.19189,45
3258,-3.69196,128.18663,45
3259,-3.69197,128.2205,45
3260,-3.691992,128.18039,45
3261,-3.692002,128.18709,45
3262,-3.692023,128.17989,45
3263,-3.692087,128.21565,45
3264,-3.692114,128.221124,45
3265,-3.69214,128.21799,45
3266,-3.692173,128.7883,45
3267,-3.69222,128.18516,45
3268,-3.69223,128.18837,45
3269,-3.692256,128.19142,45
3270,-3.692351,128.18336,45
3271,-3.692361,128.180462,45
3272,-3.692374,128.21565,45
3273,-3.692393,128.215649,45
3274,-3.6924,128.18074,45
3275,-3.69243,128.218238,45
3276,-3.692594,128.188319,45
3277,-3.692612,128.184618,45
3278,-3.6927,128.19915,45
3279,-3.692766,128.192525,45
3280,-3.692768,128.204255,45
3281,-3.692768,128.178845,45
3282,-3.692768,128.216333,45
3283,-3.692772,128.183019,45
3284,-3.692818,128.180646,45
3285,-3.69287,128.18831,45
3286,-3.69289,128.18846,45
3287,-3.69291,128.18337,45
3288,-3.692931,128.186169,45
3289,-3.692949,128.180073,45
3290,-3.69298,128.18696,45
3291,-3.693012,128.179445,45
3292,-3.693075,128.179508,45
3293,-3.693103,128.180624,45
3294,-3.69314,128.1867,45
3295,-3.693182,128.17967,45
3296,-3.693223,128.186545,45
3297,-3.69328,128.180166,45
3298,-3.69329,128.20273,45
3299,-3.693298,128.179213,45
3300,-3.693314,128.179765,45
3301,-3.693326,128.180509,45
3302,-3.693328,128.183755,45
3303,-3.693343,128.217036,45
3304,-3.693343,128.216757,45
3305,-3.693347,128.19226,45
3306,-3.693355,128.178961,45
3307,-3.69337,128.1803,45
3308,-3.693435,128.197885,45
3309,-3.693448,128.203281,45
3310,-3.693514,128.176478,45
3311,-3.693529,128.180101,45
3312,-3.693671,128.178703,45
3313,-3.69368,128.185853,45
3314,-3.69369,128.17977,45
3315,-3.693693,128.790056,45
3316,-3.693693,128.194223,45
3317,-3.693693,128.194223,45
3318,-3.693693,128.176168,45
3319,-3.693693,128.194223,45
3320,-3.693693,128.194223,45
3321,-3.693693,128.10394,45
3322,-3.693693,128.194223,45
3323,-3.693693,128.103946,45
3324,-3.693693,128.17616,45
3325,-3.693693,128.194223,45
3326,-3.693693,128.176168,45
3327,-3.693693,128.230334,45
3328,-3.693693,128.194223,45
3329,-3.693693,128.176168,45
3330,-3.693693,128.122001,45
3331,-3.693693,128.176168,45
3332,-3.693693,128.158112,45
3333,-3.693693,128.194223,45
3334,-3.693693,128.194223,45
3335,-3.693693,128.103946,45
3336,-3.693693,128.194223,45
3337,-3.693693,128.2845,45
3338,-3.693693,128.176168,45
3339,-3.693693,128.176168,45
3340,-3.693693,128.194223,45
3341,-3.693693,128.176168,45
3342,-3.693693,128.194223,45
3343,-3.693693,128.230334,45
3344,-3.693693,128.194223,45
3345,-3.693693,128.176168,45
3346,-3.693693,128.230334,45
3347,-3.693693,128.17616,45
3348,-3.693693,128.230334,45
3349,-3.693693,128.194223,45
3350,-3.693693,128.212279,45
3351,-3.693693,128.17616,45
3352,-3.693693,128.194223,45
3353,-3.693693,128.194223,45
3354,-3.693693,128.158112,45
3355,-3.693693,128.19423,45
3356,-3.693693,128.194223,45
3357,-3.693693,128.176168,45
3358,-3.693693,128.21228,45
3359,-3.693693,128.194223,45
3360,-3.693693,128.194223,45
3361,-3.693693,128.194223,45
3362,-3.693693,128.176168,45
3363,-3.693693,128.08589,45
3364,-3.693693,128.194223,45
3365,-3.693693,128.08589,45
3366,-3.693693,128.194223,45
3367,-3.693693,128.176168,45
3368,-3.693693,128.23033,45
3369,-3.693693,128.10394,45
3370,-3.693693,128.194223,45
3371,-3.693693,128.194223,45
3372,-3.693693,128.194223,45
3373,-3.693693,128.17616,45
3374,-3.693693,128.176168,45
3375,-3.693693,128.194223,45
3376,-3.693693,128.158112,45
3377,-3.693693,128.158112,45
3378,-3.693693,128.21228,45
3379,-3.693693,128.194223,45
3380,-3.693693,128.194223,45
3381,-3.693693,128.19423,45
3382,-3.693693,128.194223,45
3383,-3.693693,128.230334,45
3384,-3.693693,128.176168,45
3385,-3.693693,128.176168,45
3386,-3.693693,128.176168,45
3387,-3.693693,128.194223,45
3388,-3.693693,128.194223,45
3389,-3.693693,128.194223,45
3390,-3.693693,128.176168,45
3391,-3.693693,128.180593,45
3392,-3.693693,128.08589,45
3393,-3.693693,128.140057,45
3394,-3.693693,128.17616,45
3395,-3.693693,128.194223,45
3396,-3.693693,128.176168,45
3397,-3.693693,128.194223,45
3398,-3.693693,128.176168,45
3399,-3.693693,128.176168,45
3400,-3.693693,128.212279,45
3401,-3.6937,128.19422,45
3402,-3.6937,128.17616,45
3403,-3.6937,128.17616,45
3404,-3.6937,128.19422,45
3405,-3.6937,128.19422,45
3406,-3.6937,128.23034,45
3407,-3.6937,128.19422,45
3408,-3.6937,128.17615,45
3409,-3.6937,128.19422,45
3410,-3.6937,128.10393,45
3411,-3.6937,128.19424,45
3412,-3.6937,128.17615,45
3413,-3.6937,128.19422,45
3414,-3.6937,128.15811,45
3415,-3.6937,128.17615,45
3416,-3.6937,128.19422,45
3417,-3.6937,128.19422,45
3418,-3.6937,128.19424,45
3419,-3.6937,128.23034,45
3420,-3.6937,128.17616,45
3421,-3.6937,128.19424,45
3422,-3.6937,128.19422,45
3423,-3.6937,128.19422,45
3424,-3.6937,128.19422,45
3425,-3.6937,128.17615,45
3426,-3.6937,128.17616,45
3427,-3.6937,128.19424,45
3428,-3.6937,128.19422,45
3429,-3.6937,128.19422,45
3430,-3.6937,128.17616,45
3431,-3.6937,128.21226,45
3432,-3.693707,128.190774,45
3433,-3.693726,128.180373,45
3434,-3.693746,128.18525,45
3435,-3.693748,128.195711,45
3436,-3.693751,128.185332,45
3437,-3.69379,128.18882,45
3438,-3.69389,128.18431,45
3439,-3.69394,128.18718,45
3440,-3.694004,128.179509,45
3441,-3.69402,128.29137,45
3442,-3.69403,128.18535,45
3443,-3.694064,128.181438,45
3444,-3.694101,128.180421,45
3445,-3.694147,128.200164,45
3446,-3.694157,128.203598,45
3447,-3.694183,128.186453,45
3448,-3.69429,128.1853,45
3449,-3.69435,128.18172,45
3450,-3.694381,128.187333,45
3451,-3.694471,128.17851,45
3452,-3.69448,128.18301,45
3453,-3.69448,128.182337,45
3454,-3.69452,128.182663,45
3455,-3.694522,128.180482,45
3456,-3.694574,128.183722,45
3457,-3.694589,128.179074,45
3458,-3.694599,128.182659,45
3459,-3.694612,128.18836,45
3460,-3.694642,128.188533,45
3461,-3.694643,128.17918,45
3462,-3.694649,128.182066,45
3463,-3.694684,128.180592,45
3464,-3.694713,128.180751,45
3465,-3.694747,128.190902,45
3466,-3.694787,128.195453,45
3467,-3.694883,128.182223,45
3468,-3.694909,128.190841,45
3469,-3.69491,128.28961,45
3470,-3.69493,128.18496,45
3471,-3.69494,128.177439,45
3472,-3.69496,128.19533,45
3473,-3.694961,128.17993,45
3474,-3.694967,128.181146,45
3475,-3.694976,128.17877,45
3476,-3.695181,128.182331,45
3477,-3.69523,128.17562,45
3478,-3.695241,128.175685,45
3479,-3.69529,128.18446,45
3480,-3.695301,128.216648,45
3481,-3.695301,128.188484,45
3482,-3.695336,128.179533,45
3483,-3.69535,128.17802,45
3484,-3.69536,128.18525,45
3485,-3.69542,128.17841,45
3486,-3.695439,128.214888,45
3487,-3.695478,128.182508,45
3488,-3.695532,128.179323,45
3489,-3.695592,128.178262,45
3490,-3.695606,128.178785,45
3491,-3.69562,128.17708,45
3492,-3.695678,128.18207,45
3493,-3.695689,128.179258,45
3494,-3.695695,128.177296,45
3495,-3.695718,128.188155,45
3496,-3.695723,128.176403,45
3497,-3.695761,128.188992,45
3498,-3.695768,128.18413,45
3499,-3.6958,128.1833,45
3500,-3.6958,128.1833,45
3501,-3.6958,128.1833,45
3502,-3.69581,128.1833,45
3503,-3.69588,128.181582,45
3504,-3.695901,128.184558,45
3505,-3.695903,128.182428,45
3506,-3.695942,128.178647,45
3507,-3.695968,128.1995,45
3508,-3.69597,128.18475,45
3509,-3.69599,128.18249,45
3510,-3.696028,128.191976,45
3511,-3.696061,128.187237,45
3512,-3.696106,128.18572,45
3513,-3.696137,128.181729,45
3514,-3.696142,128.181876,45
3515,-3.696172,128.19402,45
3516,-3.696186,128.1891,45
3517,-3.696202,128.197382,45
3518,-3.696211,128.20477,45
3519,-3.696235,128.17566,45
3520,-3.69635,128.28654,45
3521,-3.696359,128.174796,45
3522,-3.696389,128.182812,45
3523,-3.696462,128.18161,45
3524,-3.69651,128.181526,45
3525,-3.69655,128.1822,45
3526,-3.696551,128.181521,45
3527,-3.696568,128.184747,45
3528,-3.696572,128.184097,45
3529,-3.69659,128.10343,45
3530,-3.69659,128.18952,45
3531,-3.69663,128.18281,45
3532,-3.696658,128.178346,45
3533,-3.696687,128.18016,45
3534,-3.6967,128.182559,45
3535,-3.696731,128.179015,45
3536,-3.696768,128.18468,45
